States/UTs,District,Murder,Attempt to commit Murder,Rape,Rape_Gang Rape,Rape_Others,Kidnapping & Abduction_Total,Kidnapping & Abduction in order to Murder,Dacoity,Dacoity with Murder,Robbery,Criminal Trespass/Burglary,Theft,Unlawful Assembly,Riots,Riots_Communal,Riots_Industrial,Riots_SC/STs Vs Non-SCs/STs,Riots_Others,Cheating,Forgery,Counterfeiting,Counterfeit Offences related to Counterfeit Coin,Counterfeiting Government Stamp,Making or Possessing materials for forged currency/Bank notes,Arson,Grievous Hurt,Dowry Deaths,Assault on Women with intent to outrage her Modesty,Sexual Harassment,Voyeurism,Stalking,Importation of Girls from Foreign Country,Disclosure of Identity of Victims,Incidence of Rash Driving,HumanTrafficking,Total Cognizable IPC crimes
Meghalaya,Garo Hills West,28,26,11,0,11,59,0,9,0,13,47,72,0,2,1,0,0,1,9,4,0,0,0,0,4,12,0,11,0,0,0,0,0,17,0,532
Meghalaya,Jaintia Hills West,18,11,10,0,10,9,0,0,0,3,23,55,0,0,0,0,0,0,11,0,1,0,0,0,4,15,0,5,0,0,0,0,0,8,0,292
Meghalaya,Jaintia Hills East,19,11,11,1,10,7,2,3,0,4,2,68,0,0,0,0,0,0,8,1,1,0,0,0,9,12,0,7,0,0,0,0,0,0,0,281
Meghalaya,Khasi Hills East,24,20,14,0,14,23,0,7,0,53,35,399,0,0,0,0,0,0,111,29,5,0,0,0,12,60,0,45,0,1,4,0,0,25,0,1327
Meghalaya,Khasi Hills South West,4,1,12,0,12,0,0,3,0,1,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,60
Meghalaya,Khasi Hills West,11,7,19,0,19,9,0,4,0,3,18,50,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,271
Meghalaya,Ri-Bhoi,10,2,28,0,28,7,0,13,0,8,14,89,0,3,0,0,0,3,12,5,0,0,0,0,8,19,0,11,0,0,0,0,0,36,0,360
Meghalaya,Total,159,115,118,3,115,179,2,56,0,97,146,857,0,8,1,0,0,7,172,40,10,0,0,0,38,153,1,105,0,1,4,0,0,92,0,3679
Mizoram,Aizawl,11,13,39,5,34,2,0,1,0,5,251,455,0,0,0,0,0,0,45,1,3,0,0,0,14,57,0,58,23,0,6,0,0,0,0,1059
Mizoram,Champhai,9,3,22,0,22,1,0,0,0,0,50,86,0,0,0,0,0,0,4,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,238
Mizoram,Kolasib,1,1,10,0,10,2,0,5,0,0,42,136,0,0,0,0,0,0,2,2,0,0,0,0,1,6,0,10,10,0,0,0,0,9,0,263
Mizoram,Lawngtlai,6,1,9,1,8,0,0,0,0,0,15,26,0,0,0,0,0,0,1,0,1,0,0,0,0,10,0,5,0,0,0,0,0,5,0,98
Mizoram,Lunglei,8,4,14,1,13,0,0,1,0,0,39,52,0,0,0,0,0,0,3,2,2,0,0,0,0,7,0,13,13,0,0,0,0,5,0,175
Mizoram,Mamit,1,0,10,0,10,2,0,1,0,0,40,33,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,6,6,0,0,0,0,0,0,116
Mizoram,Saiha,4,0,4,0,4,0,0,0,0,0,16,27,0,0,0,0,0,0,2,0,1,0,0,0,1,3,0,2,0,0,0,0,0,0,0,73
Mizoram,Serchhip,2,0,12,0,12,0,0,0,0,1,17,37,0,0,0,0,0,0,2,0,0,0,0,0,3,4,0,3,1,2,0,0,0,1,0,98
Mizoram,Spl Traffic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Mizoram,Total,42,22,120,7,113,7,0,8,0,6,470,852,0,0,0,0,0,0,61,5,7,0,0,0,22,100,0,97,53,2,6,0,0,20,0,2140
Nagaland,Dimapur,22,17,12,3,9,25,0,8,0,26,21,215,0,2,0,0,0,2,24,3,4,0,0,2,7,8,0,10,1,0,1,0,0,0,3,512
Nagaland,Kiphire,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13
Nagaland,Kohima,3,6,9,0,9,5,0,0,0,6,12,75,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
Nagaland,Longleng,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15
Nagaland,Mokokchung,5,3,1,0,1,2,0,0,0,2,2,10,0,0,0,0,0,0,8,5,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0,67
Nagaland,Mon,6,2,1,1,0,0,0,0,0,0,1,10,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
Nagaland,Peren,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,19
Nagaland,Phek,9,5,1,0,1,0,0,0,0,3,3,25,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,3,0,0,0,0,2,0,75
Nagaland,Tuensang,0,0,1,0,1,2,0,0,0,0,0,20,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48
Nagaland,Wokha,10,9,0,0,0,2,0,0,0,0,0,29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
Nagaland,Zunheboto,1,10,3,0,3,1,0,0,0,1,15,23,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,80
Nagaland,Total,58,56,30,4,26,37,0,8,0,38,54,418,1,10,2,0,0,2,56,17,4,0,0,2,7,23,0,16,5,0,1,0,0,11,3,1157
Odisha,Angul,58,89,44,0,44,85,0,39,0,107,167,548,0,73,0,7,0,65,67,0,0,0,0,0,16,14,4,146,50,0,4,0,0,0,6,2950
Odisha,Balasore,65,126,110,11,99,231,1,15,0,90,240,357,19,60,0,0,0,58,140,0,4,0,0,0,27,153,2,566,59,0,2,0,0,236,3,4305
Odisha,Baragarh,27,120,56,0,56,61,0,17,0,68,113,199,0,89,0,0,0,89,33,14,0,0,0,0,19,248,7,114,50,1,2,0,0,153,0,1817
Odisha,Berhampur,31,76,30,0,30,59,0,25,0,76,114,237,0,29,0,0,0,29,78,3,2,0,0,2,11,42,0,162,6,0,10,0,0,127,0,1709
Odisha,Bhadrak,39,86,63,1,62,116,0,3,0,25,99,222,0,45,0,0,0,45,85,0,0,0,0,0,29,38,24,178,26,0,3,0,0,0,0,2807
Odisha,Bolangir,26,70,56,0,56,130,0,13,0,59,129,199,0,64,0,0,0,64,43,0,1,0,0,0,20,212,19,211,24,0,4,0,0,140,0,2379
Odisha,Boudh,22,37,24,1,23,34,0,9,0,23,29,35,4,9,0,0,0,9,14,0,0,0,0,0,5,116,2,68,33,0,3,0,0,72,3,596
Odisha,Cuttack,40,55,58,1,57,94,0,10,0,63,118,170,0,40,0,2,0,37,49,0,0,0,0,0,15,125,27,29,9,1,0,0,0,210,0,2594
Odisha,DCP BBSR,42,102,72,7,65,151,0,30,0,123,286,1432,0,90,0,0,0,71,394,2,4,0,0,0,17,805,27,53,12,1,8,0,0,0,0,5478
Odisha,DCP CTC,36,18,66,2,64,144,0,15,0,38,163,623,0,28,0,0,0,28,157,0,0,0,0,0,4,6,21,82,12,1,2,0,0,212,0,2920
Odisha,Deogarh,12,36,32,0,32,18,0,6,0,17,36,72,0,13,0,0,0,13,10,0,0,0,0,0,5,52,1,46,39,1,2,0,0,0,0,901
Odisha,Dhenkanal,52,174,43,1,42,68,0,7,0,76,83,237,0,64,0,0,0,0,50,0,0,0,0,0,21,39,11,388,45,1,3,0,0,186,5,2000
Odisha,Gajapati,17,22,19,0,19,22,0,1,0,0,21,36,0,32,0,0,0,26,16,0,0,0,0,0,3,23,3,84,12,0,1,0,0,49,4,460
Odisha,Ganjam,75,263,85,5,80,129,0,34,0,64,137,153,0,66,2,0,0,43,51,0,0,0,0,0,29,243,13,410,43,0,12,0,0,0,0,2580
Odisha,Jagatsinghpur,43,62,37,3,34,83,1,14,0,60,165,329,0,70,0,7,0,54,76,0,0,0,0,0,18,209,26,208,20,1,4,0,0,0,0,2345
Odisha,Jajpur,76,19,73,0,73,123,0,16,0,70,185,397,0,83,0,0,0,83,58,0,1,0,0,0,27,1048,49,238,25,0,1,0,0,0,0,3174
Odisha,Jharsuguda,33,20,42,0,42,48,0,8,0,64,132,217,0,30,5,1,0,20,26,4,0,0,0,0,7,34,9,108,8,0,2,0,0,143,0,1431
Odisha,Kalahandi,38,55,101,4,97,190,0,7,0,41,85,103,0,75,0,3,0,0,63,0,0,0,0,0,8,349,12,215,11,0,7,0,0,149,0,2039
Odisha,Kandhamal,28,14,54,1,53,48,0,5,0,14,46,79,13,10,0,0,0,10,58,0,0,0,0,0,3,31,4,121,16,1,6,0,0,95,0,1089
Odisha,Kendrapara,34,40,48,6,42,88,0,7,0,36,97,107,12,47,0,0,5,37,56,0,0,0,0,0,24,156,32,154,60,1,3,0,0,0,0,2244
Odisha,Keonjhar,75,103,103,5,98,107,0,19,1,46,112,218,0,51,0,2,0,39,60,0,2,0,0,0,18,256,11,293,27,0,0,0,0,504,0,2571
Odisha,Khurda,40,45,39,0,39,103,0,17,0,63,86,197,0,48,0,0,0,33,65,0,0,0,0,0,17,15,22,103,12,2,5,0,0,163,0,2291
Odisha,Koraput,71,48,94,0,94,73,0,15,0,37,105,99,0,61,0,6,0,49,30,0,0,0,0,0,6,15,4,152,4,1,5,0,0,155,0,1357
Odisha,Malkangiri,33,30,19,1,18,21,0,21,0,9,15,33,0,17,0,0,0,17,37,0,0,0,0,0,8,16,4,29,3,0,0,0,0,23,0,420
Odisha,Mayurbhanj,110,130,139,10,129,135,1,12,0,40,148,252,26,39,0,0,0,37,77,0,2,0,0,0,13,43,32,324,41,3,7,0,0,246,2,2793
Odisha,Nayagarh,33,106,23,0,23,47,1,20,0,51,65,129,1,48,0,0,0,48,43,5,0,0,0,0,10,9,7,37,7,3,3,0,0,123,0,1487
Odisha,Nabarangpur,23,35,73,7,66,100,0,3,0,12,49,56,0,94,0,0,0,94,33,0,1,0,0,0,7,5,1,194,27,1,8,0,0,154,0,1695
Odisha,Nuapada,14,42,26,0,26,57,0,4,0,20,56,74,0,31,0,0,0,31,20,0,1,0,0,0,6,39,5,136,8,0,3,0,0,0,0,1175
Odisha,Puri,54,99,68,0,68,146,0,17,0,102,241,449,0,117,0,0,0,98,117,0,0,0,0,0,45,447,32,151,32,3,8,0,0,0,0,4317
Odisha,Rayagada,29,39,59,2,57,86,0,13,0,17,84,105,0,49,0,8,0,32,37,4,0,0,0,0,12,12,0,102,5,1,2,0,0,160,0,1199
Odisha,Rourkela,55,50,73,1,72,98,0,24,0,106,226,488,20,37,1,3,0,32,84,0,0,0,0,0,3,17,4,174,23,2,2,0,0,265,1,2670
Odisha,Sambalpur,48,79,81,6,75,98,0,18,0,123,297,567,11,74,0,0,0,74,48,1,1,0,0,0,16,687,10,108,30,2,8,0,0,341,2,3391
Odisha,Sonepur,16,15,18,1,17,27,0,8,0,15,31,75,0,22,0,0,0,21,19,0,1,0,0,0,2,3,4,46,4,0,0,0,0,71,0,724
Odisha,SRP (Cuttack),0,2,0,0,0,2,0,1,0,19,2,438,0,3,0,0,0,3,3,0,0,0,0,0,0,1,0,9,2,0,1,0,0,4,5,546
Odisha,SRP (Rourkela),4,2,1,1,0,5,0,1,0,21,30,320,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,460
Odisha,Sundargarh,51,36,49,5,44,46,0,10,0,33,90,158,6,24,1,1,2,19,46,3,1,0,0,0,6,23,12,94,16,1,3,0,0,184,11,1655
Odisha,Total,1450,2345,1978,82,1896,3073,4,484,1,1828,4082,9410,112,1732,9,40,7,1408,2246,36,21,0,0,2,477,5531,441,5543,802,28,134,0,0,4166,42,74569
Punjab,Amritsar Rural,47,60,31,4,27,98,0,0,0,12,119,124,0,0,0,0,0,0,88,1,4,0,0,0,5,191,6,78,11,0,1,0,0,46,0,1396
Punjab,Barnala,15,24,31,1,30,41,0,0,0,1,48,96,0,0,0,0,0,0,51,0,0,0,0,0,2,40,0,17,4,1,0,0,0,59,0,791
Punjab,Batala,22,30,30,0,30,46,0,0,0,3,55,86,0,0,0,0,0,0,104,0,0,0,0,0,0,161,3,36,36,0,0,0,0,20,0,865
Punjab,Bathinda,55,45,56,0,56,67,3,1,0,2,172,260,0,0,0,0,0,0,151,0,2,0,0,0,8,93,5,77,15,0,16,0,0,121,0,2117
Punjab,CP Amritsar,29,75,34,2,32,78,3,1,0,13,127,324,0,0,0,0,0,0,307,2,2,0,0,0,2,143,3,45,45,0,0,0,0,76,0,1998
Punjab,CP Jalandhar,16,32,49,0,49,111,1,1,0,10,194,498,0,0,0,0,0,0,220,2,0,0,0,0,4,48,1,77,23,1,2,0,0,55,0,2020
Punjab,CP Ludhiana,73,68,111,2,109,246,0,2,0,23,259,603,0,0,0,0,0,0,349,0,1,0,0,0,5,208,5,98,10,1,2,0,0,0,0,3546
Punjab,Faridkot,23,34,24,0,24,23,1,2,0,10,63,70,0,0,0,0,0,0,42,0,1,0,0,0,3,78,1,16,8,0,0,0,0,37,0,673
Punjab,Fatehgarh Sahib,16,10,26,0,26,28,0,0,0,3,47,89,0,0,0,0,0,0,120,0,0,0,0,0,0,16,4,22,0,0,0,0,0,93,0,920
Punjab,Fazilka,24,14,52,0,52,32,0,0,0,0,61,80,0,0,0,0,0,0,88,3,2,0,0,0,1,140,4,18,0,0,0,0,0,34,1,877
Punjab,Ferozepur,27,38,55,0,55,23,0,0,0,0,91,163,0,0,0,0,0,0,128,0,0,0,0,0,0,216,3,31,8,0,1,0,0,57,0,1300
Punjab,G. R. P.,11,0,1,0,1,4,0,0,0,0,3,94,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,372
Punjab,Gurdaspur,13,11,26,0,26,31,11,1,1,2,41,80,0,0,0,0,0,0,58,27,1,0,0,0,6,99,2,37,4,0,2,0,0,36,0,781
Punjab,Hoshiarpur,32,34,43,0,43,63,11,3,0,8,149,207,0,0,0,0,0,0,167,0,0,0,0,0,0,212,7,41,0,41,0,0,0,81,0,1637
Punjab,Jalandhar Rural,27,27,31,2,29,42,1,3,0,17,135,147,0,0,0,0,0,0,78,0,1,0,0,0,2,44,2,37,9,1,1,0,0,43,0,1154
Punjab,Kapurthala,21,29,29,0,29,40,0,2,0,10,98,132,0,0,0,0,0,0,103,0,0,0,0,0,2,190,3,33,5,0,2,0,0,42,0,1105
Punjab,Khanna,20,16,23,0,23,54,0,2,0,8,107,261,0,0,0,0,0,0,83,0,1,0,0,0,4,125,3,34,30,2,1,0,0,88,0,1132
Punjab,Ludhiana Rural,16,20,14,0,14,56,0,0,0,4,102,162,0,0,0,0,0,0,107,3,0,0,0,0,1,45,3,22,0,0,0,0,0,56,0,1081
Punjab,Mansa,32,17,22,0,22,15,1,1,0,0,51,52,0,0,0,0,0,0,109,2,0,0,0,0,1,61,5,22,7,0,1,0,0,41,0,793
Punjab,Moga,25,38,29,1,28,36,1,1,0,4,106,147,0,0,0,0,0,0,88,3,1,0,0,0,5,85,0,39,10,0,4,0,0,49,0,1172
Punjab,Muktsar,29,20,29,0,29,30,2,0,0,0,77,93,0,0,0,0,0,0,56,0,1,0,0,0,2,42,1,24,5,0,2,0,0,45,0,781
Punjab,Pathankot,9,6,11,0,11,11,0,0,0,1,45,75,0,0,0,0,0,0,107,0,0,0,0,0,1,19,4,11,2,0,0,0,0,27,0,582
Punjab,Patiala,45,59,38,3,35,91,1,2,0,4,169,294,0,0,0,0,0,0,346,2,3,0,0,0,2,56,4,66,19,1,5,0,0,279,0,2774
Punjab,Ropar,22,11,21,0,21,39,0,0,0,4,76,114,0,0,0,0,0,0,119,0,0,0,0,0,3,82,2,52,0,0,0,0,0,124,0,1122
Punjab,Sangrur,42,46,57,0,57,58,0,1,0,3,128,196,0,0,0,0,0,0,148,0,0,0,0,0,3,231,7,54,17,0,0,0,0,136,0,1935
Punjab,SAS Nagar,26,35,59,2,57,124,0,7,0,6,167,433,0,0,0,0,0,0,287,0,0,0,0,0,0,146,5,57,57,0,0,0,0,0,0,2408
Punjab,SBS Nagar,15,12,20,0,20,18,0,1,0,7,85,80,0,0,0,0,0,0,83,0,1,0,0,0,1,44,2,18,4,0,6,0,0,44,0,659
Punjab,Tarn Taran,35,53,29,7,22,45,0,1,0,2,81,107,0,0,0,0,0,0,122,0,0,0,0,0,0,194,5,48,12,0,2,0,0,3,0,1171
Punjab,Total,767,864,981,24,957,1550,36,32,1,157,2856,5067,0,0,0,0,0,0,3712,45,21,0,0,0,63,3017,90,1113,344,48,48,0,0,1692,1,37162
Rajasthan,Ajmer,45,59,130,6,123,226,0,5,0,46,293,1155,64,0,0,0,0,0,1484,0,2,0,0,0,23,17,10,181,51,7,3,0,0,873,0,9197
Rajasthan,Alwar,104,64,299,111,188,373,0,0,0,70,238,3189,378,5,5,0,0,0,1449,0,3,0,0,0,13,26,33,256,0,0,0,0,0,808,0,12742
Rajasthan,Banswara,25,13,146,2,144,152,0,0,0,27,79,186,96,42,0,0,0,39,106,0,0,0,0,0,12,57,6,103,0,0,0,0,0,263,0,2789
Rajasthan,Baran,34,63,67,5,62,162,0,2,0,22,101,449,79,0,0,0,0,0,345,0,0,0,0,0,16,168,5,212,0,0,0,0,0,330,0,4515
Rajasthan,Barmer,38,34,93,33,60,57,0,3,0,19,200,352,157,3,0,0,0,3,160,197,3,0,0,0,26,13,26,272,55,1,1,0,0,245,0,4388
Rajasthan,Bharatpur,99,66,219,84,135,290,3,0,0,29,79,1549,0,0,0,0,0,0,120,740,2,0,0,0,25,2,36,145,4,0,2,0,0,327,0,10231
Rajasthan,Bhilwara,35,32,54,1,53,122,0,0,0,22,203,799,298,7,0,0,0,7,751,0,1,0,0,0,14,66,8,173,0,0,0,0,0,508,1,7353
Rajasthan,Bikaner,48,60,75,0,75,81,0,2,0,4,138,347,0,0,0,0,0,0,855,0,2,0,0,0,15,11,15,89,0,0,0,0,0,0,7,5441
Rajasthan,Bundi,24,45,80,0,80,145,0,0,0,15,86,260,139,5,0,0,0,5,362,0,0,0,0,0,4,175,4,179,0,0,0,0,0,465,1,3823
Rajasthan,Chittorgarh,33,31,104,1,103,212,0,3,0,41,211,539,99,31,0,0,0,20,140,331,1,0,0,0,12,67,2,145,20,4,4,0,0,443,0,5435
Rajasthan,Churu,35,58,72,0,72,102,0,1,0,11,158,248,171,0,0,0,0,0,27,579,4,0,0,0,13,35,7,45,0,0,0,0,0,221,0,3847
Rajasthan,Dausa,40,21,37,6,31,123,88,3,0,10,73,1059,1042,11,0,0,0,11,536,0,2,0,0,0,7,0,5,150,0,0,0,0,0,502,0,5584
Rajasthan,Dholpur,44,78,78,11,67,90,2,0,0,11,59,480,0,0,0,0,0,0,202,4,2,0,0,0,9,32,21,43,7,2,1,0,0,205,0,4395
Rajasthan,Dungarpur,31,17,110,1,109,143,0,0,0,23,67,132,0,2,0,0,0,2,119,0,0,0,0,0,11,108,13,154,0,0,0,0,0,245,0,2678
Rajasthan,G.R.P.Ajmer,5,8,3,0,3,14,0,0,0,10,0,1118,1,1,0,0,0,1,7,0,0,0,0,0,0,1,1,5,1,0,1,0,0,3,1,1313
Rajasthan,G.R.P.Jodhpur,6,1,1,0,1,2,0,0,0,0,0,143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,198
Rajasthan,Ganganagar,43,90,180,9,170,149,0,1,0,12,180,422,0,0,0,0,0,0,544,688,2,0,0,0,1,13,17,147,31,0,3,0,0,139,0,6929
Rajasthan,Hanumangarh,67,77,135,13,122,79,0,1,0,12,133,284,0,0,0,0,0,0,621,196,0,0,0,0,8,66,11,124,0,0,0,0,0,181,0,5021
Rajasthan,Jaipur East,35,35,73,4,69,181,0,2,0,118,443,3168,149,61,1,0,0,53,1146,0,4,0,0,0,12,0,8,165,35,0,31,0,0,691,0,8759
Rajasthan,Jaipur North,16,24,42,0,42,148,0,0,0,37,124,799,47,4,0,0,0,4,971,1,0,0,0,0,2,2,4,75,0,0,0,0,0,270,0,4120
Rajasthan,Jaipur Rural,63,22,80,22,58,170,0,9,1,37,194,766,527,13,0,0,0,9,892,86,1,0,0,0,15,6,13,183,58,0,0,0,0,835,0,6625
Rajasthan,Jaipur South,21,13,56,2,54,134,0,1,0,116,273,1735,118,7,0,0,0,6,1072,0,2,0,0,0,7,1,8,97,10,1,2,0,0,479,0,5953
Rajasthan,Jaipur West,36,35,92,4,88,190,0,0,0,85,389,1369,33,3,0,0,0,3,1445,0,0,0,0,0,5,3,13,118,7,0,1,0,0,805,0,7238
Rajasthan,Jaisalmer,12,20,10,0,10,18,0,3,0,12,74,166,0,15,0,0,0,15,21,127,1,0,0,0,13,5,5,94,0,0,0,0,0,74,0,1478
Rajasthan,Jalore,44,19,43,0,43,78,0,1,0,11,129,263,0,8,0,0,0,8,258,0,2,0,0,0,14,6,9,104,0,0,0,0,0,153,0,2971
Rajasthan,Jhalawar,49,74,138,19,118,181,1,1,0,24,143,473,296,45,0,0,0,40,223,0,0,0,0,0,29,90,11,296,26,1,3,0,0,374,0,4666
Rajasthan,Jhunjhunu,38,31,79,9,70,106,0,2,0,15,203,494,0,16,0,0,0,16,662,0,2,0,0,0,9,30,12,53,0,0,0,0,0,393,0,5277
Rajasthan,Jodhpur East,20,57,25,0,25,45,0,0,0,47,130,456,0,3,0,0,0,3,310,371,0,0,0,0,6,4,2,97,9,3,1,0,0,189,0,2952
Rajasthan,Jodhpur West,28,51,46,2,44,57,0,3,0,17,109,305,0,0,0,0,0,0,101,176,2,0,0,0,18,15,0,117,0,0,0,0,0,0,0,3281
Rajasthan,Jodhpur Rural,21,29,43,1,42,63,0,0,0,73,167,537,0,0,0,0,0,0,227,161,2,0,0,0,5,6,6,115,14,0,14,0,0,128,0,2693
Rajasthan,Karauli,34,30,49,4,45,130,0,1,0,16,45,702,321,2,0,0,0,2,233,0,2,2,0,0,18,0,14,104,0,0,0,0,0,194,0,4612
Rajasthan,Kota City,19,93,100,3,97,187,0,1,1,27,135,890,48,0,0,0,0,0,917,0,2,0,0,0,1,28,3,102,30,0,5,0,0,649,2,5248
Rajasthan,Kota Rural,19,14,60,4,56,87,0,0,0,13,65,157,85,0,0,0,0,0,271,0,2,0,0,0,12,111,2,186,0,0,0,0,0,209,0,2557
Rajasthan,Nagaur,69,85,102,0,102,133,0,2,0,14,208,472,0,0,0,0,0,0,166,520,1,0,0,0,22,9,8,94,0,2,0,0,0,272,0,5743
Rajasthan,Pali,52,44,107,0,107,161,0,2,0,45,272,420,9,0,0,0,0,0,635,0,0,0,0,0,9,27,21,341,284,1,5,0,0,56,0,6373
Rajasthan,Praapgarh,39,29,202,12,190,154,0,0,0,12,66,133,59,41,20,0,0,18,212,0,1,0,0,0,22,33,12,305,64,0,1,0,0,164,0,3124
Rajasthan,Rajsamand,17,7,48,1,47,89,0,1,0,24,108,206,104,11,0,0,0,8,315,39,0,0,0,0,7,32,6,81,3,0,3,0,0,338,0,2790
Rajasthan,Sawai Madhopur,23,38,70,20,50,114,0,5,0,15,47,635,0,0,0,0,0,0,325,0,1,0,0,0,8,0,0,96,0,0,0,0,0,253,1,4212
Rajasthan,Sikar,65,36,79,8,71,202,0,0,0,17,220,876,0,16,0,0,0,14,1243,0,1,0,0,0,40,4,14,60,0,0,0,0,0,570,0,6994
Rajasthan,Sirohi,41,44,51,1,50,66,0,2,0,11,56,126,15,8,0,2,0,6,279,0,2,0,0,0,6,67,4,78,2,0,0,0,0,222,0,2342
Rajasthan,Tonk,30,21,52,15,37,77,0,0,0,7,114,371,162,69,0,0,0,69,376,0,1,0,0,0,4,96,5,129,0,0,0,0,0,0,0,4663
Rajasthan,Udaipur,90,126,229,0,229,378,0,7,0,124,367,865,241,107,0,0,0,106,1063,100,3,0,0,0,30,59,8,479,14,1,7,0,0,1051,1,9868
Rajasthan,Total,1637,1794,3759,414,3342,5671,94,64,2,1301,6379,29095,4738,536,26,2,0,468,21191,4316,57,2,0,0,523,1491,408,5999,727,23,88,0,0,14127,14,210418
Sikkim,East,7,7,16,1,15,17,0,1,0,12,93,60,1,24,1,0,0,3,26,7,3,0,0,0,21,31,0,15,4,0,1,0,0,90,0,589
Sikkim,North,0,1,2,0,1,0,0,0,0,0,4,13,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0,14,0,52
Sikkim,South,2,3,15,0,15,2,0,0,0,1,13,42,0,46,0,0,0,1,4,0,0,0,0,0,11,17,0,13,6,0,0,0,0,40,0,290
Sikkim,West,3,3,14,0,14,1,0,0,0,0,2,10,0,10,0,0,0,0,2,0,0,0,0,0,6,8,0,5,3,0,1,0,0,18,0,127
Sikkim,CID,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Sikkim,Total,12,14,47,1,45,20,0,1,0,13,112,126,1,81,1,0,0,4,37,7,3,0,0,0,40,58,0,34,14,0,2,0,0,162,0,1065
Tamil Nadu,Ariyalur,19,34,6,0,6,16,0,0,0,8,21,64,0,30,0,0,0,30,22,0,0,0,0,0,12,4,2,23,0,0,0,0,0,388,0,1615
Tamil Nadu,Chennai,161,225,65,0,65,36,1,8,0,72,368,1520,124,118,0,0,0,118,553,67,74,0,0,0,17,46,10,59,0,0,0,0,1,8527,0,16861
Tamil Nadu,Coimbatore,43,34,7,0,7,35,0,5,0,104,187,361,13,32,0,0,0,32,113,0,0,0,0,0,9,7,0,21,0,0,0,0,0,1692,0,4996
Tamil Nadu,Coimbatore City,21,43,5,0,5,14,0,5,0,123,166,353,56,25,0,0,0,25,177,1,2,0,0,0,14,17,0,8,0,0,0,0,0,1315,0,4281
Tamil Nadu,Cuddalore,50,122,14,0,14,83,0,0,0,16,183,476,29,250,0,0,15,229,45,3,0,0,0,0,35,20,5,3,0,0,0,0,0,3148,0,9442
Tamil Nadu,Dharmapuri,43,50,11,0,11,139,0,4,0,31,104,282,0,116,0,0,0,116,51,0,10,0,0,0,25,35,2,26,0,0,0,0,0,1252,0,4354
Tamil Nadu,Dindigul,61,60,15,0,15,113,0,5,0,67,100,210,0,77,0,0,0,65,226,0,1,0,0,0,12,7,4,29,0,0,0,0,0,1363,0,6250
Tamil Nadu,Erode,53,20,0,0,0,30,0,0,0,44,113,298,0,27,0,0,0,27,89,0,2,0,0,0,10,26,0,19,0,0,0,0,0,1434,0,4370
Tamil Nadu,Kanchipuram,66,83,16,0,16,14,0,4,0,24,219,466,0,119,119,0,0,0,128,0,3,0,0,0,10,29,2,8,0,0,0,0,0,2460,0,8066
Tamil Nadu,Kanyakumari,41,108,7,0,7,17,0,0,0,75,195,266,0,0,0,0,0,0,144,0,5,0,0,0,40,8,2,3,0,1,0,0,0,886,0,4041
Tamil Nadu,Karur,20,20,1,0,1,15,0,0,0,16,64,135,0,43,0,0,0,43,35,0,0,0,0,0,4,3,1,20,0,0,0,0,0,717,0,2241
Tamil Nadu,Krishnagiri,59,55,13,1,12,73,0,7,0,53,174,301,0,141,0,0,0,141,74,0,1,0,0,0,13,28,4,34,0,0,0,0,0,1332,0,5095
Tamil Nadu,Madurai,67,180,37,0,37,200,0,9,0,163,324,508,0,210,0,0,0,175,662,0,1,1,0,0,31,251,5,79,15,0,0,0,0,1579,0,8212
